,symbol,year,EV,Market Cap,FCF,EBITDA,CapitalExpenditure,EnterprisesValueEBITDARatio,DilutedEPS,TotalRevenue,TotalAssets,TotalDebt,NetIncome,OperatingExpense,GrossProfit,deal
515,AREN,2023,175320040.0,56727040.0,-28545000.0,-9689000.0,-3773000.0,-18.094751,-2.49,244203000.0,188878000.0,131841000.0,-55582000.0,137321000.0,101963000.0,0
516,ARES,2020,16565025542.0,6924939542.0,-441601000.0,731950000.0,-15942000.0,31.6162,0.87,2129897000.0,15168992000.0,10903219000.0,152142000.0,683234000.0,1362645000.0,0
517,ARES,2021,23815438623.0,13965535623.0,-2623271000.0,1473791000.0,-27226000.0,18.0578,2.15,4756179000.0,21605164000.0,12494216000.0,408837000.0,2247450000.0,3593546000.0,0
518,ARES,2022,23737312372.0,12107719372.0,-769908000.0,1334864000.0,-35796000.0,27.2165,0.87,3729489000.0,22002839000.0,13334236000.0,167541000.0,1250495000.0,2230899000.0,0
519,ARES,2023,35496636828.0,22485002828.0,-300444000.0,2425651000.0,-67183000.0,17.9635,2.42,4986978000.0,24730500000.0,15755950000.0,474326000.0,1311160000.0,3500280000.0,0
520,ARKO,2020,2317676000.0,1117188000.0,129166000.0,156478000.0,-44676000.0,14.811513,0.14,4010232000.0,2739809000.0,2006637000.0,13710000.0,178048000.0,258362000.0,0
521,ARKO,2021,2872429849.0,1091231849.0,-67260000.0,242281000.0,-226451000.0,12.8834,0.42,7417398000.0,2942275000.0,2080773000.0,59198000.0,225397000.0,367479000.0,0
522,ARKO,2022,3018247533.0,1039845533.0,110485000.0,271944000.0,-98771000.0,11.465,0.53,9142799000.0,3255170000.0,2258959000.0,71747000.0,251537000.0,418551000.0,1
523,ARKO,2023,3401855916.0,963675916.0,24885000.0,265884000.0,-111209000.0,12.7104,0.24,9412731000.0,3650364000.0,2529742000.0,34369000.0,305620000.0,423634000.0,0
524,ARKR,2020,121522140.0,38036140.0,-7014000.0,-2942000.0,-2486000.0,-41.305962,-1.34,106490000.0,153316000.0,101146000.0,-4688000.0,44364000.0,36932000.0,0
525,ARKR,2021,135465671.0,55741671.0,7156000.0,22096000.0,-2138000.0,12.3207,3.58,131870000.0,161216000.0,91199000.0,12895000.0,44944000.0,50341000.0,0
526,ARKR,2022,143128566.0,66931566.0,17646000.0,17984000.0,-2701000.0,5.7625,2.58,183674000.0,209534000.0,128638000.0,9281000.0,61237000.0,71101000.0,0
527,ARKR,2023,147989352.0,54927352.0,4529000.0,634000.0,-3857000.0,11.2677,-1.65,184793000.0,176956000.0,107347000.0,-5928000.0,63687000.0,68847000.0,0
528,ARLO,2020,454818325.0,618029325.0,-50422000.0,-94658000.0,-3892000.0,-4.804859,-1.3,357154000.0,413968000.0,29429000.0,-101251000.0,160253000.0,55389000.0,0
529,ARLO,2021,746879193.0,885914193.0,-25465000.0,-45047000.0,-2268000.0,-16.579999,-0.68,435137000.0,347490000.0,26079000.0,-56029000.0,159057000.0,108035000.0,0
530,ARLO,2022,210010214.0,310536214.0,-47972000.0,-52111000.0,-2010000.0,-4.030055,-0.65,490414000.0,272201000.0,19279000.0,-56626000.0,192914000.0,136035000.0,0
531,ARLO,2023,797024338.0,900864338.0,35455000.0,-20242000.0,-2847000.0,-39.374782,-0.24,491176000.0,285538000.0,17021000.0,-22036000.0,192466000.0,167563000.0,0
532,ARLP,2020,1213839581.0,569834581.0,279544000.0,229984000.0,-121101000.0,5.1686,-1.02,1328129000.0,2166016000.0,609776000.0,-129220000.0,59806000.0,133957000.0,0
533,ARLP,2021,1961168568.0,1607747568.0,309189000.0,487809000.0,-122984000.0,9.6937,1.36,1579230000.0,2159406000.0,447379000.0,182771000.0,70275000.0,294038000.0,0
534,ARLP,2022,2747582850.0,2584606850.0,515955000.0,956137000.0,-286394000.0,5.3929,4.39,2419967000.0,2728021000.0,434305000.0,586200000.0,80425000.0,741204000.0,0
535,ARLP,2023,2869442755.0,2692516755.0,451304000.0,948523000.0,-379338000.0,3.6928,4.81,2566701000.0,2788426000.0,350820000.0,630118000.0,79096000.0,751493000.0,0
536,ARMN,2020,319626519.0,390386519.0,73579000.0,70354000.0,-62799000.0,4.543118,-0.08,390921000.0,650565000.0,145150000.0,-4653000.0,38855000.0,192200000.0,0
537,ARMN,2021,397055597.0,409674597.0,17086000.0,275974000.0,-63468000.0,1.8171,1.59,382611000.0,998385000.0,318071000.0,186226000.0,30139000.0,167298000.0,0
538,ARMN,2022,394009228.0,336243228.0,-38095000.0,119546000.0,-115007000.0,3.2854,-0.25,399963000.0,1242120000.0,436063000.0,-4858000.0,39595000.0,171947000.0,0
539,ARMN,2023,615926392.0,453144392.0,-9017000.0,87982000.0,-113716000.0,4.8713,0.08,447674000.0,1352871000.0,382926000.0,11419000.0,31637000.0,150964000.0,0
540,AROC,2020,3072410574.0,1324652574.0,194976000.0,216349000.0,-140302000.0,13.7813,-0.46,874970000.0,2779722000.0,1705792000.0,-68445000.0,105100000.0,304639000.0,0
541,AROC,2021,2681510573.0,1152409573.0,139515000.0,329922000.0,-97885000.0,8.0308,0.18,781461000.0,2589966000.0,1546765000.0,28217000.0,107167000.0,243598000.0,0
542,AROC,2022,2908531437.0,1397392437.0,-36417000.0,329313000.0,-239867000.0,8.9585,0.28,845568000.0,2598750000.0,1563195000.0,44296000.0,117184000.0,261825000.0,0
543,AROC,2023,4020293061.0,2403293061.0,11555000.0,423295000.0,-298632000.0,10.3499,0.67,990337000.0,2655950000.0,1597140000.0,104998000.0,116639000.0,375077000.0,0
544,ARQ,2020,120208259.0,101877259.0,47363000.0,-1334000.0,-6685000.0,-90.111139,-1.12,67363000.0,146671000.0,26878000.0,-20302000.0,32971000.0,16964000.0,0
545,ARQ,2021,69907476.0,124734476.0,19798000.0,85496000.0,-6201000.0,0.8187,3.27,100294000.0,185436000.0,10498000.0,60401000.0,29866000.0,34718000.0,0
546,ARQ,2022,-16689489.0,46439511.0,-14975000.0,-1956000.0,-8914000.0,8.532459,-0.48,102987000.0,181164000.0,12438000.0,-8917000.0,34590000.0,22522000.0,0
547,ARQ,2023,78362102.0,98879102.0,-44169000.0,1461000.0,-27516000.0,53.635936,-0.42,99183000.0,235502000.0,31741000.0,-12249000.0,47890000.0,31860000.0,0
548,ARQT,2020,1041432922.0,1227437922.0,-113354000.0,-135556000.0,-321000.0,-7.682677,-3.8,0.0,298269000.0,4964000.0,-135678000.0,136645000.0,0.0,0
549,ARQT,2021,681084065.0,1043124065.0,-175622000.0,-205902000.0,-995000.0,-3.307807,-4.18,0.0,408152000.0,77557000.0,-206356000.0,206529000.0,0.0,0
550,ARQT,2022,626445795.0,901731795.0,-280998000.0,-294872000.0,-23283000.0,-2.124467,-5.66,3686000.0,449274000.0,202543000.0,-311458000.0,304559000.0,2932000.0,0
551,ARQT,2023,282809099.0,304854099.0,-247485000.0,-227794000.0,-428000.0,-1.241513,-3.78,59606000.0,341365000.0,205916000.0,-262140000.0,295720000.0,54619000.0,0
552,ARRY,2020,5451499306.0,5478541306.0,-123543000.0,120381000.0,-1338000.0,33.4325,0.49,872662000.0,656024000.0,428283000.0,59073000.0,81148000.0,202801000.0,0
553,ARRY,2021,2540971688.0,2118572688.0,-266544000.0,509000.0,-3357000.0,97.4038,-0.51,853318000.0,1142979000.0,721265000.0,-50403000.0,90346000.0,68301000.0,0
554,ARRY,2022,3906559693.0,2908981693.0,130874000.0,132801000.0,-10619000.0,51.1189,-0.29,1637546000.0,1706052000.0,769596000.0,4432000.0,235358000.0,212718000.0,0
555,ARRY,2023,3402001864.0,2540436864.0,214966000.0,276212000.0,-16989000.0,12.388,0.56,1576551000.0,1706741000.0,730471000.0,137240000.0,198463000.0,415551000.0,0
556,ARTNA,2020,515278354.0,346866354.0,-13919000.0,41263000.0,-34277000.0,12.5354,1.79,88141000.0,593218000.0,171440000.0,16817000.0,16547000.0,44526000.0,0
557,ARTNA,2021,607974167.0,435254167.0,-9504000.0,42041000.0,-40814000.0,14.4766,1.79,90859000.0,624715000.0,172023000.0,16827000.0,17472000.0,45503000.0,0
558,ARTNA,2022,736981516.0,551063516.0,-24218000.0,44998000.0,-48483000.0,16.3193,1.9,98897000.0,719791000.0,198305000.0,17998000.0,18491000.0,48275000.0,0
559,ARTNA,2023,601883420.0,424703420.0,-30326000.0,45538000.0,-62177000.0,13.6764,1.67,98861000.0,766832000.0,181054000.0,16699000.0,19434000.0,48228000.0,0
560,ARTW,2020,16895437.0,11042918.0,-1549728.0,-1837111.0,-693414.0,-9.196743,-0.48,22409123.0,18803013.0,5186001.0,-2103486.0,6309234.0,2399600.0,0
561,ARTW,2021,23047375.0,16067960.0,-1606138.0,1193784.0,-620284.0,19.306152,0.05,24965086.0,20854048.0,7035367.0,212631.0,6073082.0,6596490.0,0
562,ARTW,2022,18020809.0,9601248.0,-717760.0,1506150.0,-1669481.0,11.0926,0.02,25646152.0,23948314.0,7403421.0,97797.0,6333938.0,6938656.0,0
563,ARTW,2023,18542774.0,10326091.0,-896978.0,2483573.0,-841784.0,7.1108,0.05,30280957.0,24402114.0,8146003.0,266969.0,7052641.0,8583882.0,0
564,ARW,2020,9319073900.0,7282223900.0,1235545000.0,1085527000.0,-124298000.0,9.0125,7.43,28673363000.0,17053911000.0,2256573000.0,584438000.0,2278967000.0,3191130000.0,0
565,ARW,2021,11316965820.0,9139221820.0,335932000.0,1763221000.0,-83051000.0,7.1748,15.1,34477018000.0,19535540000.0,2627062000.0,1108197000.0,2635330000.0,4202365000.0,0
566,ARW,2022,9889479434.0,6431918434.0,-111913000.0,2257180000.0,-78836000.0,4.4133,21.8,37124422000.0,21763182000.0,3772847000.0,1426884000.0,2757893000.0,4836625000.0,0
567,ARW,2023,10491355527.0,6620986527.0,622164000.0,1674194000.0,-83285000.0,5.5878,15.84,33107120000.0,21726168000.0,3807507000.0,903505000.0,2597715000.0,4149018000.0,0
568,ASC,2020,457386735.0,108520191.0,25190000.0,42743000.0,-20904000.0,6.9455,-0.18,220058000.0,752007855.0,409713125.0,-6046000.0,18616000.0,43416000.0,0
569,ASC,2021,468925305.0,116149927.0,-5518000.0,9916000.0,-2633000.0,47.289765,-1.12,192484000.0,724532000.0,372551000.0,-36832000.0,22805000.0,8049000.0,0
570,ASC,2022,814694680.0,584296680.0,120399000.0,185616000.0,-3808000.0,6.6067,3.52,445741000.0,723859000.0,184623000.0,138454000.0,31916000.0,195531000.0,0
571,ASC,2023,670885782.0,581900782.0,134225000.0,157846000.0,-25384000.0,3.6126,2.71,395978000.0,690951000.0,93986000.0,116808000.0,35435000.0,167107000.0,0
572,ASGN,2020,5323437000.0,4418737000.0,392200000.0,370900000.0,-32600000.0,14.0608,3.76,3502100000.0,3278000000.0,1113100000.0,200300000.0,666000000.0,947200000.0,1
573,ASGN,2021,6809220000.0,6392120000.0,159000000.0,440500000.0,-34700000.0,15.1282,7.66,4009500000.0,3502800000.0,1097400000.0,409900000.0,791500000.0,1142400000.0,1
574,ASGN,2022,4996152000.0,4065852000.0,270300000.0,500900000.0,-37500000.0,9.9624,5.23,4581100000.0,3585700000.0,1121800000.0,268100000.0,960100000.0,1369600000.0,0
575,ASGN,2023,5495124000.0,4539224000.0,417000000.0,464400000.0,-39900000.0,11.6348,4.5,4450600000.0,3544600000.0,1105200000.0,219300000.0,915900000.0,1280000000.0,0
576,ASIX,2020,967507207.0,560384207.0,28929000.0,123657000.0,-82918000.0,10.8463,1.64,1157917000.0,1263407000.0,389884000.0,46077000.0,70870000.0,133748000.0,0
577,ASIX,2021,1600840826.0,1329612826.0,162038000.0,255479000.0,-56811000.0,6.2854,4.81,1684625000.0,1311999000.0,271707000.0,139791000.0,82985000.0,274122000.0,0
578,ASIX,2022,1283616309.0,1048093309.0,184152000.0,297925000.0,-89449000.0,4.5308,5.92,1945640000.0,1495331000.0,230043000.0,171886000.0,87748000.0,314479000.0,0
579,ASIX,2023,1057987252.0,807532252.0,10173000.0,149718000.0,-107377000.0,5.2639,1.95,1533599000.0,1496020000.0,266014000.0,54623000.0,95538000.0,165088000.0,0
580,ASM,2020,107435867.0,115897867.0,-1942000.0,-6948000.0,-2014000.0,-15.462848,-0.09,16022000.0,68780000.0,3071000.0,-7651000.0,4858000.0,190000.0,0
581,ASM,2021,67713855.0,88997855.0,-1804000.0,522000.0,-1913000.0,129.720029,-0.02,11228000.0,86278000.0,1069000.0,-2057000.0,5258000.0,3547000.0,0
582,ASM,2022,76188734.0,80322734.0,3995000.0,9965000.0,-7836000.0,6.4891,0.03,44187000.0,121196000.0,6642000.0,3096000.0,6249000.0,15062000.0,0
583,ASM,2023,67286498.0,65599498.0,-5887000.0,2790000.0,-7375000.0,14.7332,0.004324,43889000.0,128340000.0,3454000.0,542000.0,7938000.0,7819000.0,0
584,ASPN,2020,461595922.0,464343922.0,-13340000.0,-11371000.0,-3416000.0,-40.594136,-0.83,100273000.0,97424000.0,8311000.0,-21809000.0,36163000.0,14594000.0,0
585,ASPN,2021,1572230945.0,1653929945.0,-32406000.0,-27425000.0,-13778000.0,-57.328385,-1.22,121622000.0,182954000.0,15238000.0,-37094000.0,50536000.0,9937000.0,0
586,ASPN,2022,847047288.0,824853288.0,-272373000.0,-68406000.0,-177974000.0,-12.382646,-2.1,180364000.0,643416000.0,119404000.0,-82738000.0,84221000.0,4976000.0,0
587,ASPN,2023,1245708670.0,1204290670.0,-218067000.0,-25165000.0,-175455000.0,-49.501636,-0.66,238718000.0,703048000.0,138772000.0,-45811000.0,106124000.0,56921000.0,0
588,ASRT,2020,91851046.0,38343046.0,-65582000.0,-3156000.0,-10000.0,-29.103627,-1.08,106275000.0,303274000.0,84102000.0,-28144000.0,133320000.0,86403000.0,0
589,ASRT,2021,117243305.0,97302305.0,5470000.0,38729000.0,-53000.0,3.027274,-0.03,111014000.0,326547000.0,73493000.0,-1281000.0,80755000.0,95182000.0,0
590,ASRT,2022,210993535.0,207662535.0,78324000.0,72287000.0,-274000.0,3.051,2.03,156234000.0,413913000.0,66873000.0,109625000.0,79394000.0,137486000.0,0
591,ASRT,2023,62509319.0,101295319.0,48976000.0,-222900000.0,-628000.0,-0.280437,-4.67,152069000.0,286419000.0,39676000.0,-331942000.0,109008000.0,125049000.0,0
592,ASTE,2020,1197437170.0,1308781170.0,126100000.0,72100000.0,-15400000.0,45.3884,2.05,1024400000.0,848200000.0,2000000.0,46000000.0,189000000.0,237600000.0,0
593,ASTE,2021,1404173692.0,1577073692.0,-12700000.0,45100000.0,-20100000.0,18.1418,0.78,1095500000.0,905800000.0,2900000.0,15800000.0,227100000.0,249500000.0,0
594,ASTE,2022,908788176.0,923488176.0,-114600000.0,34800000.0,-40700000.0,39.8591,-0.004388,1274500000.0,1014400000.0,87700000.0,-100000.0,247600000.0,264100000.0,0
595,ASTE,2023,895401811.0,845901811.0,-6300000.0,77300000.0,-34100000.0,14.4187,1.47,1338200000.0,1059300000.0,83100000.0,33500000.0,276400000.0,330800000.0,0
596,ASTH,2020,743396732.0,771891732.0,44999000.0,29744000.0,-1164000.0,4.032,1.01,370248000.0,817486000.0,260555000.0,-23752000.0,15619000.0,21705000.0,0
597,ASTH,2021,3146015548.0,3279476548.0,51112000.0,100659000.0,-19223000.0,21.2174,1.63,773915000.0,867361000.0,200983000.0,68923000.0,79594000.0,177773000.0,0
598,ASTH,2022,1353563774.0,1347757774.0,59188000.0,112079000.0,-22940000.0,17.3485,1.08,1144163000.0,966213000.0,229364000.0,45171000.0,95213000.0,199478000.0,0
599,ASTH,2023,1786081736.0,1827455736.0,39698000.0,123688000.0,-28529000.0,13.7889,1.29,1386661000.0,933361000.0,321014000.0,60717000.0,130345000.0,214958000.0,0
600,ASTI,2020,160989005.0,144800000.0,-2885075.0,5462462.0,-156.0,29.474805,8936.154696,66613.0,7371537.0,19416518.0,1617444.0,2346571.0,-107975.0,0
601,ASTI,2021,69302232.0,59750000.0,-9684760.0,-4205387.0,-280317.0,-16.499607,-25104.615063,607783.0,12848068.0,13506079.0,-6000003.0,7495615.0,-1294631.0,0
602,ASTI,2022,57402763.0,55289600.0,-10688488.0,-16279922.0,-181913.0,-3.527066,-13200.0,1222786.0,18676702.0,10079849.0,-19754705.0,16266862.0,-788673.0,0
603,ASTI,2023,10147088.0,2963829.0,-13414245.0,-14133014.0,-3877366.0,-0.717972,-3419.0,458260.0,6298706.0,4228561.0,-17069896.0,10925489.0,-1434081.0,0
604,ASUR,2020,153073000.0,134687000.0,-14543000.0,1419000.0,-16778000.0,107.873855,-1.03,65507000.0,514002000.0,31734000.0,-16311000.0,52981000.0,38093000.0,0
605,ASUR,2021,186788240.0,156819240.0,-28422000.0,23853000.0,-29800000.0,60.508,0.16,76064000.0,433245000.0,41324000.0,3193000.0,59526000.0,46564000.0,0
606,ASUR,2022,220440209.0,188300209.0,4839000.0,10494000.0,-8835000.0,31.6225,-0.72,95828000.0,419908000.0,43220000.0,-14466000.0,73817000.0,62510000.0,0
607,ASUR,2023,213090404.0,236583404.0,2637000.0,15808000.0,-16263000.0,10.7981,-0.42,119082000.0,443868000.0,10437000.0,-9214000.0,88536000.0,85537000.0,0
608,ASYS,2020,32690911.0,68768911.0,-4340000.0,990000.0,-2676000.0,8.2846,-1.11,65463000.0,102098000.0,10366000.0,-15723000.0,24709000.0,24441000.0,0
609,ASYS,2021,139773343.0,163500343.0,-8974000.0,5071000.0,-3012000.0,52.0959,0.11,85205000.0,116913000.0,13718000.0,1508000.0,30719000.0,34530000.0,0
610,ASYS,2022,82722309.0,118950309.0,4069000.0,20678000.0,-1135000.0,21.5031,1.22,106298000.0,133534000.0,11823000.0,17367000.0,34690000.0,39511000.0,0
611,ASYS,2023,116801214.0,107955214.0,-10599000.0,-9650000.0,-2898000.0,24.1175,-0.89,113315000.0,137021000.0,22204000.0,-12582000.0,49313000.0,35552000.0,0
612,ATEC,2020,1245172080.0,1192150080.0,-70298000.0,-54843000.0,-23886000.0,-22.704303,-1.18,144861000.0,261223000.0,43092000.0,-78994000.0,148589000.0,102501000.0,0
613,ATEC,2021,1269742910.0,1137707910.0,-141861000.0,-106880000.0,-68544000.0,-11.88008,-1.5,243212000.0,572053000.0,355426000.0,-143032000.0,266634000.0,157762000.0,0
614,ATEC,2022,1584713301.0,1297470301.0,-133414000.0,-102576000.0,-58280000.0,-15.449163,-1.47,350867000.0,520968000.0,395863000.0,-151293000.0,354161000.0,233059000.0,0
615,ATEC,2023,2474942033.0,2059503033.0,-165460000.0,-110592000.0,-86975000.0,-22.379033,-1.54,482262000.0,805208000.0,541679000.0,-186638000.0,458479000.0,310203000.0,0
616,ATEN,2020,598845560.0,752771560.0,51722000.0,30549000.0,-3564000.0,26.2042,0.22,225527000.0,290811000.0,28758000.0,17816000.0,157646000.0,175379000.0,0
617,ATEN,2021,1100744340.0,1283673340.0,44926000.0,42704000.0,-5171000.0,27.307,1.19,250042000.0,393085000.0,23299000.0,94887000.0,163149000.0,196537000.0,0
618,ATEN,2022,1098317163.0,1221437163.0,55301000.0,61764000.0,-10799000.0,19.5918,0.6,280338000.0,369105000.0,21638000.0,46908000.0,170427000.0,223506000.0,0
619,ATEN,2023,812257410.0,976400410.0,33618000.0,47994000.0,-10896000.0,17.3193,0.24,251700000.0,389809000.0,16820000.0,39970000.0,165090000.0,203738000.0,0
620,ATER,2020,454840032.0,465957032.0,6002000.0,-57488000.0,-89000.0,-7.911915,-44.16,185704000.0,157454000.0,86504000.0,-63126000.0,106766000.0,84746000.0,0
621,ATER,2021,223231870.0,226420870.0,-42001000.0,-214916000.0,-32000.0,-1.038694,-79.56,247767000.0,313570000.0,40422000.0,-236024000.0,182305000.0,121863000.0,0
622,ATER,2022,62794635.0,62294635.0,-17559000.0,-186451000.0,-82000.0,-0.336789,-35.4,221170000.0,156439000.0,22746000.0,-196292000.0,165390000.0,105518000.0,0
623,ATER,2023,18862318.0,31439318.0,-13507000.0,-69420000.0,-119000.0,-0.271713,-11.4,142566000.0,61869000.0,12147000.0,-74564000.0,106747000.0,70285000.0,0
624,ATI,2020,3095733969.0,2126733969.0,30400000.0,-1242500000.0,-136500000.0,-2.491536,-12.43,2982100000.0,4034900000.0,1567800000.0,-1572600000.0,196700000.0,292800000.0,0
625,ATI,2021,3310841006.0,2027141006.0,-136500000.0,474900000.0,-152600000.0,6.971659,-0.3,2799800000.0,4285200000.0,1842900000.0,184600000.0,226900000.0,333200000.0,0
626,ATI,2022,5264611447.0,3864411447.0,94000000.0,589600000.0,-130900000.0,18.5701,0.96,3836000000.0,4445600000.0,1748000000.0,323500000.0,297500000.0,714200000.0,0
627,ATI,2023,7553235829.0,5800935829.0,-114800000.0,547100000.0,-200700000.0,13.4663,2.81,4173700000.0,4985100000.0,2179600000.0,410800000.0,328100000.0,802600000.0,0
628,ATLX,2020,4392842.0,2797101.0,-1010424.0,-1070957.0,-13643.0,-4.101791,-0.673547,23446.0,951888.0,1674771.0,-1141663.0,1175056.0,-106497.0,0
629,ATLX,2021,23709658.0,23629755.0,-2063042.0,-3734538.0,-961362.0,-6.348753,-0.75,10232.0,1564197.0,10167.0,-2772358.0,3280514.0,-235578.0,0
630,ATLX,2022,33705623.0,34108886.0,-4183449.0,-5846361.0,-1020377.0,-6.139501,-1.07,0.0,5068574.0,0.0,-4931755.0,5861020.0,0.0,0
631,ATLX,2023,327789197.0,347932726.0,-13932774.0,-42081809.0,-7970172.0,-7.709959,-4.37,0.0,43573669.0,10129484.0,-40768275.0,42106732.0,0.0,0
632,ATNI,2020,676532399.0,663920399.0,5530000.0,93751000.0,-80754000.0,6.3128,-0.89,455444000.0,1083711000.0,136276000.0,-14122000.0,227322000.0,259715000.0,0
633,ATNI,2021,1010932992.0,627731992.0,-15894000.0,97433000.0,-96442000.0,11.4891,-1.52,602707000.0,1608604000.0,474464000.0,-22108000.0,298789000.0,317330000.0,0
634,ATNI,2022,1137300980.0,714236980.0,-58270000.0,160514000.0,-161182000.0,8.4876,-0.67,725745000.0,1707869000.0,566024000.0,-5645000.0,379958000.0,397087000.0,0
635,ATNI,2023,1178317114.0,600975114.0,-51665000.0,169410000.0,-163297000.0,6.8088,-1.25,762216000.0,1783714000.0,655023000.0,-14538000.0,405495000.0,432148000.0,0
636,ATOM,2020,320641390.0,345215390.0,-12198000.0,-14699000.0,-131000.0,-21.813823,-0.79,62000.0,39395000.0,692000.0,-14878000.0,14969000.0,49000.0,0
637,ATOM,2021,441246505.0,465936505.0,-12550000.0,-14735000.0,-109000.0,-29.94547,-0.7,400000.0,36060000.0,6537000.0,-15714000.0,15929000.0,400000.0,0
638,ATOM,2022,130239181.0,148370181.0,-12538000.0,-15680000.0,-39000.0,-8.30607,-0.75,382000.0,26729000.0,4878000.0,-17441000.0,17827000.0,301000.0,0
639,ATOM,2023,164437116.0,180851116.0,-14588000.0,-18157000.0,-31000.0,-9.056403,-0.8,550000.0,24029000.0,3637000.0,-19790000.0,21199000.0,522000.0,0
640,ATR,2020,9927394000.0,8897850000.0,318107000.0,554699000.0,-252046000.0,18.2985,3.21,2929340000.0,3990053000.0,1225076000.0,214040000.0,720529000.0,1086519000.0,0
641,ATR,2021,9065965000.0,8022440000.0,55508000.0,586792000.0,-307935000.0,15.7124,3.61,3227221000.0,4141364000.0,1244661000.0,244097000.0,786095000.0,1156683000.0,0
642,ATR,2022,8289539199.0,7179935199.0,163001000.0,609237000.0,-315616000.0,13.4841,3.59,3322249000.0,4203458000.0,1218336000.0,239288000.0,777968000.0,1163838000.0,0
643,ATR,2023,9190950473.0,8131880473.0,256836000.0,663836000.0,-318403000.0,14.1172,4.25,3487450000.0,4451890000.0,1184675000.0,284487000.0,814376000.0,1263399000.0,0
644,ATRC,2020,2365893820.0,2524411820.0,-25128000.0,-33608000.0,-5259000.0,-70.396745,-1.14,206531000.0,714539000.0,74001000.0,-48155000.0,193899000.0,149309000.0,0
645,ATRC,2021,3146738375.0,3193639375.0,-23533000.0,65746000.0,-9753000.0,52.0854,1.09,274329000.0,615312000.0,73891000.0,50199000.0,253155000.0,205860000.0,0
646,ATRC,2022,2016210016.0,2064041016.0,-39022000.0,-29502000.0,-16881000.0,-68.341469,-1.02,330379000.0,585448000.0,74548000.0,-46466000.0,288609000.0,245940000.0,0
647,ATRC,2023,1632891476.0,1691530476.0,-37514000.0,-8109000.0,-41998000.0,-201.367798,-0.66,399245000.0,613932000.0,74494000.0,-30438000.0,327053000.0,300370000.0,0
648,ATRO,2020,569907802.0,409021802.0,29876000.0,18169000.0,-7459000.0,31.367043,-3.76,502587000.0,619745000.0,194635000.0,-115781000.0,110528000.0,96843000.0,0
649,ATRO,2021,552145997.0,377798997.0,-11564000.0,-4683000.0,-6034000.0,128.1081,-0.82,444908000.0,609138000.0,181796000.0,-25578000.0,99051000.0,65363000.0,0
